pathway_id,pathway,pval,padj,log2err,ES,NES,size,leadingEdge
R-HSA-6798695,Neutrophil degranulation,5.816044079317321e-23,4.0712308555221245e-21,1.237896673195293,-0.47265458011932737,-2.4212211648727857,433,SIGLEC14;PRDX6;CTSG;EPX;FTH1;ORMDL3;VNN1;STOM;PPBP;CTSD;MPO;LTF;AZU1;RETN;CYB5R3;FOLR3;MCEMP1;LCN2;ELANE;LGALS3;GPR84;SLPI;S100A12;P2RX1;S100A9;RNASE3;TOLLIP;PRTN3;ALDOC;S100A8;CST3;TUBB4B;FTL;PA2G4;BST2;TRPM2;CEACAM6;GUSB;BPI;PSMB7;DYNLL1;BRI3;S100A11;LAMTOR1;HP;ANPEP;ALAD;CTSA;DEFA4;CLEC12A;ADGRG3;JUP;VAMP8;GMFG;FCER1G;PADI2;ORM1;TNFRSF1B;FCN1;CREG1;CYBA;CAMP;ARSA;RNASE2;GSN;PTGES2;GRN;CD14;CDA;CSNK2B;PDAP1;PSMC3;HLA-C;MS4A3;PKM;TRAPPC1;CD300A;PSAP;PGRMC1;RAB5C;FUCA1;KRT1;BST1;GLA;CSTB;DOK3;SERPINB10;SERPINA1;VCL;LRG1;TYROBP;C3AR1;CRISPLD2;SERPINB6;TCIRG1;PSMD2;CNN2;ITGB2;CFP;FPR1;PTPRN2;FCAR;CEACAM8;TMBIM1;RHOG;RAC1;CD177;DPP7;CD63;ATP6V1D;CRISP3;RAB3D;NEU1;CHIT1;CTSZ;PGLYRP1;HMGB1;CTSB;PGAM1;ADGRE5;UNC13D;PLEKHO2;ACAA1;HMOX2;C5AR1;SLC2A5;COTL1;CYSTM1;CHI3L1;ALDH3B1;FGR;DGAT1;ARHGAP9;CKAP4;ORM2;PYGL;MAN2B1;LAMP1;S100P;PSMD13;HPSE;CEACAM3;ARL8A;DDOST;HLA-B;GSTP1;SIGLEC5;QSOX1;GPI;CXCR1;PLD1;PTPN6;KCMF1;PECAM1;HSPA1A;CAPN1;VAT1;PFKL;SERPINB1;SIRPB1;PSMD1;SRP14;TCN1;RAB31;PDXK;GYG1;PLAC8;APEH;B2M;GHDC;KCNAB2;PYCARD;C1orf35;VCP;TSPAN14;CD55
MA-DOL30,MA-DOL30,1.1769389036206376e-12,4.1192861626722315e-11,0.9101197347744591,-0.7649707822424694,-2.7306634803806293,39,PPBP;ELANE;LGALS3;S100A9;TOLLIP;PRTN3;S100A8;CST3;CLU;PA2G4;BIRC5;GSN;LAT;PKM;CDKN1A;IL2RG;SERPINA1;TIMP1;FPR1;GNAI2;APBB1IP;RAC1;NEU1;RELA;LGALS3BP;C5AR1;FGR;PYGL;CEACAM3;QSOX1;CXCR1;PLD1;PTPN6;VAT1;SERPINB1;VAV1;APP;VCP
R-HSA-2262752,Cellular responses to stress,2.1550776697621952e-9,5.028514562778455e-8,0.7749390301364363,-0.3304635839540356,-1.7460524659028378,646,PRDX6;HDGF;CARM1;UBA52;BLVRB;AKT1S1;ABCC3;RPL36AL;RPL21;PRDX2;BAG1;PSMD4;H1-2;NCF1;ELOB;PSME1;TALDO1;EXOSC4;SOD1;PHC2;PRDX5;H2AJ;PPP2R5B;RPS28;E2F1;PRDX1;PSMB6;TUBB4B;COX6B1;MAP2K7;LMNA;DCTN3;FLCN;ABCG2;TUBA4A;RBX1;RPS11;CCS;CLEC1B;LAMTOR5;TPP1;EIF2S2;GPX3;GSK3A;PSMF1;PSMB7;DYNLL1;ATP6V0E1;RPS15A;PSMB9;EIF2AK1;RPL7;NDUFA4;HIRA;NPRL3;DNAJC2;LAMTOR1;ATP6V0D1;RPS15;MAPK3;RPS12;PPP1R15A;GPX1;PSMD8;RPL41;ATF4;TXN;NUP88;RPS14;CYBA;SQSTM1;RPL11;HM13;H2BC11;UBE2S;TKT;MAP2K3;H2BC4;G6PD;H3C10;ATP6V1E1;MAP1LC3B;TUBA1C;RPL38;RPS10;CSNK2B;DNAJB1;PSMC3;WIPI1;GCLC;CDKN1A;NPRL2;HSF1;RPLP1;ANAPC15;TFDP1;RPLP2;COX5B;RPL28;ATP6V1F;HIGD1A;TXNRD2;PSMB10;NUP37;TCIRG1;PSMD2;GCLM;COX6A1;H3-3B;PSMB4;CAPZB;RPL26L1;RPL37A;ST13;RPS19BP1;CDKN2C;ERF;RPS9;LAMTOR4;STOML2;RPL27A;H2AX;RPA1;BCL2L1;RPL32;RPL24;PGD;E2F2;TUBB1;RPL6;RPL36A;UBB;RPL19;SEM1;RPS24;ATP6V1D;RPL18A;RELA;RPL35;ATF5;TXN2;PREB;COX4I1;CDK4;RPL35A;KAT5;RPL12;PSMC4;RAE1;RPL30;RPLP0;FKBP5;CEBPB;RPL23A;RPS25;HMOX2;DCTN2;IGFBP7;PSMB3;NCF4;FZR1;UBE2D3;H2BC5;CRTC2;COX5A;PSMB8;RPS27;RPL26;RRAGD;FAU;H1-0;PSMC5;RPTOR;PSME2;RPL29;RPS5;ETS2;PSMD13;YIF1A;WDR59;ATP6V0B;GSTP1;ADD1;RPS6KA1;SKP1;TUBA1A;CALR;UBC;RING1;P4HB;HSPA1A;TFDP2;RPL18;ACTR1A;PSMD1;MAPKAPK3;H2AC6;RRAGC;ANAPC16;PSMA7;RRAGA;CASTOR2;RPL13;DCTN6;RPS19;RPS4X;DYNLL2;EGLN3;RPL8;CBX4;RPL13A;PSMA3;VCP;MAFG;H2BC12;HDAC3;MAP4K4;ELOC;DCTN4;HSBP1;CXXC1;BRCA1;ANAPC11;RPS20;PSMA4;PSMB1
R-HSA-71291,Metabolism of amino acids and derivatives,1.3489082804054673e-8,2.3605894907095678e-7,0.7477396631498854,-0.40837432192378587,-1.9843455620333483,256,UBA52;RPL36AL;RPL21;PSMD4;PSME1;SLC6A12;OAZ2;GLUL;FAH;SERINC2;PHGDH;RPS28;PSMB6;RPS11;PSMF1;PSMB7;OAT;ECHS1;RPS15A;PSMB9;RPL7;SARS1;ODC1;TST;RPS15;OAZ1;RPS12;ETHE1;SQOR;PSMD8;RPL41;RPS14;MPST;SLC3A2;RPL11;GAMT;KYNU;EEFSEC;RPL38;RPS10;PSMC3;SLC6A8;RPLP1;PAPSS2;RPLP2;SDSL;GOT1;RPL28;SMOX;PSMB10;PSMD2;SHMT1;PSMB4;RPL26L1;RPL37A;BCKDK;HSD17B10;RPS9;AFMID;RPL27A;ASL;RPL32;RPL24;RPL6;RPL36A;RPL19;SEM1;RPS24;RPL18A;RPL35;TXN2;RPL35A;RPL12;PSMC4;GCAT;HDC;RPL30;RPLP0;RPL23A;SLC7A5;RPS25;NMRAL1;PSMB3;PSMB8;RPS27;RPL26;FAU;PSMC5;PSME2;RPL29;RPS5;PSMD13;RPL18;PSMD1;SECISBP2;ARG2;PSMA7;RPL13;RPS19;RPS4X;RPL8;RPL13A;PSMA3;RPS20;PSMA4;PSMB1;MARS1;PSME4;CARNS1;RPL31;OGDH;HGD;GCDH;AUH;RPS8;RPL4;RPL7A;PSMB5;SAT1;PSMC1;RPSA;RPS3;RPL36;RPS16;RPL14;RPS13;RPS6;RPL34;RPL23;ADI1;SRR;RPL27;RPL39
mod16,mod16,9.787974809632516e-8,1.3703164733485521e-6,0.7049757151672383,-0.5434478651605215,-2.254026857955085,84,TESC;MT2A;ICAM4;CHMP2A;RRAS;TPPP3;HTATIP2;LILRA5;S100A11;SUSD1;TNFRSF1B;PLOD1;CDKN1C;LRPAP1;PILRA;GSN;OASL;CSTB;C3AR1;PSMB10;E2F2;CD63;ITPK1;ABI3;CEBPB;PLEKHO2;VAMP5;C1QB;FGR;ABR;USB1;UBE2F;CEACAM3;TCN2;PRELID1;RHOC;CCDC12;CDC42EP4;NEURL1;ELOVL1;BATF3;VASP;PTGDR2;MYOF;SIPA1L1;HLA-DPB1;FBP1;CHST7;MS4A7;C1QA;SLC2A6
R-HSA-114608,Platelet degranulation,4.077572983188354e-6,4.757168480386413e-5,0.610526878385931,-0.48589306285829953,-2.0452213985260466,91,THBS1;PPBP;ITGA2B;STXBP2;SPARC;ENDOD1;SYTL4;SOD1;VWF;VTI1B;CTSW;CLU;TUBA4A;PF4;CYB5R1;CHID1;ORM1;TAGLN2;PSAP;SERPINA1;VCL;CFL1;TIMP1;PFN1;HABP4;CD63;VEGFB;APLP2;ITGB3;SCCPDH;LGALS3BP;TGFB1;ORM2;FERMT3;CALM3;F8;QSOX1;F5;PECAM1;TMSB4X;APP;ACTN4;WDR1;SERPING1;FLNA;TLN1
R-HSA-76002,"Platelet activation, signaling and aggregation",8.041892442378893e-5,8.041892442378893e-4,0.5384340963099162,-0.3613674820436398,-1.6951579897210558,190,THBS1;GP9;PPBP;MGLL;ITGA2B;STXBP2;SPARC;ENDOD1;SYTL4;SOD1;VWF;VTI1B;CTSW;CLU;TUBA4A;CLEC1B;PF4;MAPK3;CYB5R1;P2RY12;CHID1;FCER1G;ORM1;GNB2;TAGLN2;MPIG6B;F2R;TBXA2R;LAT;PSAP;STX4;ARRB2;SERPINA1;VCL;CFL1;TIMP1;PFN1;GNAI2;HABP4;GNG11;APBB1IP;RHOG;RAC1;CD63;VEGFB;GNG5;APLP2;GNA15;ITGB3;SCCPDH;LGALS3BP;TGFB1;ORM2;FERMT3;CALM3;F8;QSOX1;F5;PTPN6;PECAM1;TMSB4X;VAV1;APP;GNGT2;GP6;ACTN4;RAC2;WDR1;GNG7;DGKZ;SERPING1;PLCG2;FLNA;TLN1;RAP1A
R-HSA-977225,Amyloid fiber formation,1.5549596999665498e-4,0.0013605897374707311,0.5188480777437918,-0.5400748049022165,-2.0030863365879217,47,UBA52;LTF;TSPAN5;CST3;SIAH2;TSPAN33;FURIN;H2BC11;GGA1;GSN;H2BC4;H3C10;PSENEN;SNCA;H3-3B;H2AX;UBB;UBE2L6;ITM2B;H2BC5;UBC;H2AC6;B2M;APP;TSPAN14;H2BC12
R-HSA-1234174,Cellular response to hypoxia,2.766639193016873e-4,0.002151830483457568,0.49849310876659025,-0.4668067667238297,-1.862760609837623,68,UBA52;PSMD4;ELOB;PSME1;PSMB6;RBX1;PSMF1;PSMB7;PSMB9;PSMD8;PSMC3;HIGD1A;PSMB10;PSMD2;PSMB4;UBB;SEM1;PSMC4;PSMB3;UBE2D3;PSMB8;PSMC5;PSME2;PSMD13;UBC;PSMD1;PSMA7;EGLN3;PSMA3;ELOC;PSMA4;PSMB1;PSME4
mod01,mod01,5.482540799407167e-4,0.003837778559585017,0.47727081536286214,0.5073318204948758,1.9157796815554289,39,LINC00494;FCRL2;RALGPS2;FCRL5;BANK1;MIR600HG;CD22;E2F5;MOB3B;BCL7A;TSPAN13;TCL1A;FCRLA;STAP1
