pathway_id,pathway,pval,padj,log2err,ES,NES,size,leadingEdge
R-HSA-373760,L1CAM interactions,0.019013452914798206,0.2545148559050764,0.13971521655337235,0.3902396315440017,1.5010833990343935,68,NRP1;ITGAV;SRC;ITGA1;RAC1;TUBA1C;TUBB6;SHTN1;DLG4;ACTB;ALCAM;SDCBP;ACTG1;HSPA8;SCN1B;CLTA;DPYSL2;SPTA1;NUMB;ANK3;MAP2K1;DNM3;SPTAN1
R-HSA-901042,Calnexin/calreticulin cycle,0.019085411942554798,0.2545148559050764,0.14318464218377616,0.5259817995078243,1.6303185542458778,25,CALR;PDIA3;EDEM2;CANX;SEL1L;DERL2;EDEM3;RNF185;SYVN1;UBC;AMFR;GANAB;EDEM1
R-HSA-1474244,Extracellular matrix organization,0.019823788546255508,0.26109008724902766,0.13288187227214338,0.34270243261941136,1.4461068563123212,114,MMP14;CTSL;ICAM1;TIMP1;SDC2;ADAM9;THBS1;CTSD;EMILIN2;ITGAV;CD44;P4HB;ITGA1;MMP9;MMP8;ITGB5;VCAN;HSPG2;ITGA6;DDR1;ADAM17;SPARC;COLGALT1;ITGAX;PLOD2;COL6A3
R-HSA-9031628,NGF-stimulated transcription,0.01984126984126984,0.26109008724902766,0.14038920200174856,0.5242746273791303,1.6250270510050706,25,CDK5;NAB2;FOS;EGR1;ID3;ATF2;TRIB1;ATF1;JUNB;SGK1;NAB1;FOSB
R-HSA-69478,G2/M DNA replication checkpoint,0.020206022187004756,0.2628540900822977,0.142470368773132,-0.8422827580517126,-1.5636675091612773,4,CDK1;WEE1
R-HSA-9754678,SARS-CoV-2 modulates host translation machinery,0.020344980097302078,0.2628540900822977,0.15012944108802184,-0.4022954856157109,-1.5220846317003824,48,RPS25;RPS27;RPS27L;RPS29;SNRPD1;RPS24;RPS20;SNRPD2;RPS23;SNRPE;RPS7;SNRPD3;RPS12;RPS21;RPS26;SNRPG;GEMIN7;RPS17
R-HSA-6783589,Interleukin-6 family signaling,0.020372184133202742,0.2628540900822977,0.14107289711700427,0.6461799877609727,1.6602731175454903,12,SOCS3;JAK2;STAT3;OSM;STAT1;IL6ST
R-HSA-1799339,SRP-dependent cotranslational protein targeting to membrane,0.021142162818955042,0.2710288872339592,0.15444634885596145,-0.319946271616355,-1.4051538511706063,107,RPL41;RPS25;RPS27;RPL11;RPL37;RPS27L;RPS29;RPS24;RPS20;SRP14;RPL31;RPL34;RPS23;RPL38;RPL30;RPS7;RPL39;RPS12;RPS21;RPS26;RPL26;RPL21;RPL9;RPL35A;RPL7;RPL35;RPS17;RPL36AL;RPL24;SEC61A2;RPL23;UBA52;SRPRA;RPS27A;RPL12;RPL32;RPLP1;RPS11;RPL6;RPL15;RPS15A;FAU;RPL27A
R-HSA-9692916,SARS-CoV-1 activates/modulates innate immune responses,0.02154857560262966,0.2744680751437508,0.13230852260538306,0.4576554376742097,1.5638023684222808,38,IRAK2;NFKBIA;NFKB1;IKBKE;TRAF3;IFIH1;RELA;SIKE1
R-HSA-9674555,Signaling by CSF3 (G-CSF),0.022035480859010272,0.27822527055249663,0.13230852260538306,0.500957125522609,1.607191564935308,29,UBE2D1;SOCS3;LYN;JAK2;HCK;STAT3
R-HSA-168273,Influenza Viral RNA Transcription and Replication,0.022271714922048998,0.27822527055249663,0.15181288128745332,-0.30772017513122973,-1.4002932121753051,130,AAAS;RPL41;RPS25;NUP85;RPS27;RPL11;NUP107;RPL37;RPS27L;NUP35;RPS29;RPS24;RPS20;NUP43;RPL31;RPL34;RPS23;RPL38;RPL30;RPS7;NUP50;POLR2L;RPL39;RPS12;RPS21;RPS26;RPL26;RPL21;RPL9;RPL35A;RPL7;RPL35;RPS17;NUP214;RPL36AL;RPL24;RPL23;NUP133;UBA52;POLR2I;RPS27A;RPL12;RPL32;RPLP1;RPS11;RPL6;RPL15;RPS15A;FAU;POLR2E;NUP210;RPL27A
R-HSA-5676934,Protein repair,0.02238354506957048,0.27822527055249663,0.13648319801200426,-0.757823747307669,-1.6021617758661446,6,MSRB2;MSRB3;PCMT1;TXN;MSRA
R-HSA-9705462,Inactivation of CSF3 (G-CSF) signaling,0.0224036453389026,0.27822527055249663,0.13230852260538306,0.5265449995480599,1.6151912474635168,24,UBE2D1;SOCS3;LYN;JAK2;HCK;STAT3
R-HSA-5668914,Diseases of metabolism,0.02264720684448918,0.2795031055900621,0.12355834466608173,0.32722028846829654,1.4073787128977293,130,SDC2;ALG3;PAPSS2;THBS1;HLCS;CSF2RB;CD320;TPMT;IDH1;ADA;MMAA;VCAN;AHCY;MTRR;HSPG2;SLC37A4;CTSA;NUS1;GNS;HPRT1;PCCB;POMC;NOTCH2;GYG1;ADAMTSL4;GALNT12;EPM2A;SGSH;ALG12;B3GALT6;NOTCH1;MMAB;DHDDS;NEU1;SLC35D1;UBC;APRT
R-HSA-9020591,Interleukin-12 signaling,0.02337472607742878,0.2867011155299444,0.12694980276989196,0.4554563289775834,1.5562880440963667,38,ANXA2;SERPINB2;P4HB;JAK2;SNRPA1;AIP;CFL1;LCP1
R-HSA-844456,The NLRP3 inflammasome,0.023675528818164177,0.288609053752713,0.13008607037291475,0.5944906353724492,1.6492554708054432,16,P2RX7;NFKB1;NFKB2;HMOX1;RELA;PANX1
R-HSA-1810476,RIP-mediated NFkB activation via ZBP1,0.024451775664661363,0.2962541356444032,0.12797030576243018,0.5916236324247882,1.6413017369450555,16,NFKBIA;TICAM1;NFKB1;NFKB2;NKIRAS1;RELA
R-HSA-3270619,IRF3-mediated induction of type I IFN,0.02473140077032232,0.2978260201856391,0.13008607037291475,-0.632695346690924,-1.6241508753136331,11,PRKDC;STING1;DTX4;MRE11;TBK1;NLRC3
R-HSA-9664422,FCGR3A-mediated phagocytosis,0.025348542458808618,0.2998068682479329,0.12129310519101276,0.4060276247128236,1.4932652230023866,54,MYO10;VAV1;CYFIP1;FCGR3A;LYN;SRC;MYO1C;RAC1;HCK;FGR;ACTB;BTK;ACTG1;ELMO2;NCKAP1L;NCKAP1
R-HSA-9664417,Leishmania phagocytosis,0.025348542458808618,0.2998068682479329,0.12129310519101276,0.4060276247128236,1.4932652230023866,54,MYO10;VAV1;CYFIP1;FCGR3A;LYN;SRC;MYO1C;RAC1;HCK;FGR;ACTB;BTK;ACTG1;ELMO2;NCKAP1L;NCKAP1
R-HSA-9664407,Parasite infection,0.025348542458808618,0.2998068682479329,0.12129310519101276,0.4060276247128236,1.4932652230023866,54,MYO10;VAV1;CYFIP1;FCGR3A;LYN;SRC;MYO1C;RAC1;HCK;FGR;ACTB;BTK;ACTG1;ELMO2;NCKAP1L;NCKAP1
R-HSA-381038,XBP1(S) activates chaperone genes,0.025608427170359608,0.3010884306952932,0.1208545616513039,0.4313872977346828,1.5249438247159908,44,ZBTB17;DNAJB9;XBP1;TPP1;PDIA6;DNAJC3;JMJD7-PLA2G4B;PDIA5;SRPRB;TLN1;SERP1;HYOU1;SYVN1;DNAJB11;MYDGF;KLHDC3;EXTL2;PREB;YIF1A;EDEM1;PPP2R5B
