pathway_id,pathway,pval,padj,log2err,ES,NES,size,leadingEdge
R-HSA-1236975,Antigen processing-Cross presentation,0.006543494996150885,0.30282686144977355,0.20249877596914143,0.4076362022645102,1.5718222328389766,97,HLA-G;CD14;HLA-A;FCGR1A;TLR2;HLA-C;HLA-F;LY96;UBC;HLA-B;TLR4;S100A9;HLA-E;CTSS;SEC61A2;B2M;NCF2;PSMB9;ITGB5;CYBA
R-HSA-5619507,Activation of HOX genes during differentiation,0.007132080647373474,0.3078551008032079,0.2005131804004132,0.45363408514051073,1.6198216464677193,61,H3C6;H2BC5;H2BC12;H4C8;H2BC4;H2BC21;CREBBP;H3-3B;HOXB2;POLR2J;H2AC6;PAGR1;RARA;SUZ12;H2BC8;HDAC3;H2AX;POLR2C;EP300;NCOA3;CNOT9;POLR2H;JUN
R-HSA-5617472,Activation of anterior HOX genes in hindbrain development during early embryogenesis,0.007132080647373474,0.3078551008032079,0.2005131804004132,0.45363408514051073,1.6198216464677193,61,H3C6;H2BC5;H2BC12;H4C8;H2BC4;H2BC21;CREBBP;H3-3B;HOXB2;POLR2J;H2AC6;PAGR1;RARA;SUZ12;H2BC8;HDAC3;H2AX;POLR2C;EP300;NCOA3;CNOT9;POLR2H;JUN
R-HSA-168181,Toll Like Receptor 7/8 (TLR7/8) Cascade,0.007444487228853805,0.3078551008032079,0.18970683345051784,0.3997459588903823,1.5465868595203442,100,FOS;CD14;IKBIP;IRF7;LY96;UBC;TLR4;TLR8;RPS6KA5;PELI3;N4BP1;PELI1;AGER;NFKB2;SLC15A4;CASP8;MAP2K4;MAPK3;SKP1;S100A12;TASL;ATF1;IRF5;NFKBIB;MAP3K8;NFKBIA;NKIRAS2;RPS6KA1;TRAF2;TLR7;MYD88;JUN;NOD2;CREB1;RPS6KA2;MAPK7;PPP2CA;TRAF6;MEF2C;ECSIT;MAPK14;UBA52;NKIRAS1;MAPKAPK3;MAPKAPK2;HMGB1;DUSP6
R-HSA-9701190,Defective homologous recombination repair (HRR) due to BRCA2 loss of function,0.007521153243497336,0.3078551008032079,0.2972329219997305,-0.47216350796105494,-1.705578503751817,34,BARD1;BLM;WRN;RMI2;RFC5;MRE11;RAD51D;TOPBP1;ATR;ATM;RAD1;RFC3;BRCA2
R-HSA-9675136,Diseases of DNA Double-Strand Break Repair,0.007521153243497336,0.3078551008032079,0.2972329219997305,-0.47216350796105494,-1.705578503751817,34,BARD1;BLM;WRN;RMI2;RFC5;MRE11;RAD51D;TOPBP1;ATR;ATM;RAD1;RFC3;BRCA2
R-HSA-9031628,NGF-stimulated transcription,0.007580351728320194,0.3078551008032079,0.20454413181854614,0.5639340308355957,1.6838793739560234,25,FOS;CDK5R1;FOSB;JUNB;JUND;NAB2;TRIB1;NAB1;ATF1;MEF2D;EP300
mod16,mod16,0.007906179997364607,0.3120008623139411,0.18647262923999633,0.41774506509632536,1.5719395958205453,84,LILRA5;CASP5;CHST7;OASL;TESC;CEACAM3;HMOX1;ITPK1;CEBPB;IRF7;CXCL16;PLOD1;GSN;FBP1;PILRA;IFITM3;S100A11;USB1;VASP;FGR;TNFRSF1B;CSRP1;SIPA1L1;ELOVL1;SCARB1;APH1B;CDC42EP4;ABR;PLEKHO2;PAQR4;CALHM2;PRELID1;TPPP3;MYD88;MAPK7;CSTB;TNFRSF8;MT2A;ACOT9;LAMTOR2;TMEM127;C1QB;PTGDR2;LRPAP1
R-HSA-500792,GPCR ligand binding,0.0079960019990005,0.3120008623139411,0.1804678930799227,0.38060138392833487,1.514588676050421,123,CCL3L3;CCL3;CXCL1;PLPPR2;ADGRE3;CXCL8;PNOC;CXCR4;CXCR1;FFAR2;INSL3;CXCR2;FPR1;PTAFR;P2RY14;FPR2;LPAR5;PROK2;CXCL16;ECE1;P2RY13;HCAR2;ADM;CCL28;ADORA3;PTGER4;C5AR1;GPBAR1;S1PR3;GNG7;LTB4R;HCAR3;S1PR4;CCR1;CCL4
R-HSA-5625740,RHO GTPases activate PKNs,0.008314220183486239,0.31817881086803107,0.18970683345051784,0.496163704868739,1.6440770026997542,41,H3C6;H2BC5;H2BC12;H4C8;H2BC4;PPP1R12B;H2BC21;H3-3B;H2AC6;PAK1;RAC1;H2BC8;PKN2;H2AX
